id,sentiment,text,created_at,coordinates,source,followers
,,"Fuck Brady, Fuck the Pats, and Fuck Donald Trump.",2017-02-05T21:44:41.000Z,,Twitter Web Client,357
,,"In any situation, I'm always gonna be anti Tom Brady. So falcons let's get this dub.",2017-02-05T21:44:41.000Z,,Twitter for iPhone,265
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:41.000Z,,Twitter for iPad,211
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:44:41.000Z,,Twitter for iPhone,535
,,Brady vai deitar hoje #SuperBowlNaESPN #gopats,2017-02-05T21:44:41.000Z,,Twitter for iPhone,323
,,The Hawks must win tonight purely on the basis that Tom Brady is a Trump supporter.,2017-02-05T21:44:41.000Z,,Twitter Web Client,560
,,"#SuperBowlnaESPN Tom Brady é mito, melhor de todos os tempos!! Quero ver o vídeo!!",2017-02-05T21:44:41.000Z,,Twitter for iPhone,4
,,RT @RosieHW_xo: Only rooting for #Falcons because Brady is a douche and the NY Giants are watching at home.,2017-02-05T21:44:42.000Z,,Twitter for iPhone,529
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:44:42.000Z,,Twitter for iPhone,418
,,#SuperBowlnaESPN https://t.co/TxfmaMQfvB,2017-02-05T21:44:42.000Z,,Twitter for iPhone,160
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:42.000Z,,Mobile Web (M5),32
,,Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:44:42.000Z,,Twitter for Android,72700
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:43.000Z,,Twitter for Windows,235
,,@Patriots @jenniferleechan. Was hoping brady was on that list....lol,2017-02-05T21:44:43.000Z,,Twitter for Android,90
,,Sempre Patriots sempre Brady 17 anos assistindo NFL na ESPN #SuperBowlnaESPN,2017-02-05T21:44:43.000Z,,Twitter for iPhone,15
,,Lit https://t.co/ojo5qtuk2R,2017-02-05T21:44:43.000Z,,Twitter for iPhone,804
,,"RT @RapSheet: In their long-term planning, #Patriots believe QB Tom Brady will play 3-5 more years, sources say. That's why trading Jimmy G…",2017-02-05T21:44:43.000Z,,Twitter for Android,0
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:43.000Z,,Twitter for iPhone,606
,,Nachos are all made for the Superbowl to go with my Brisk. Smelling good! Go Brady and the Pats!,2017-02-05T21:44:44.000Z,,Facebook,369
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:44.000Z,,Twitter for Android,168
,,RT @OnlyInBOS: Tom Brady's daughter is ready...#SuperBowl https://t.co/HfkRjA2Et5,2017-02-05T21:44:44.000Z,,Twitter for iPhone,363
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:44:44.000Z,,Twitter for Android,80
,,do 3 super bowl losses bar tom brady from receiving the title of greatest ever????,2017-02-05T21:44:44.000Z,,Twitter for iPhone,12999
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:44:44.000Z,,Twitter for iPhone,277
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:44:44.000Z,,Twitter for Android,560
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:44:45.000Z,,Twitter for iPhone,520
,,RT @bobsacard: NFL YOU HAVE BEEN WARNED LADY GAGA GOES OFF ON TRUMP OR USA WE WILL GO OFF ON NFL #boycottSuperbowl #boycottnfl… ,2017-02-05T21:44:45.000Z,,Twitter for iPhone,1510
,,"Vai #Falcons, atropela esse mala do Brady pelo amor de Deus! #RiseUp #SuperBowl #SuperBowlnaESPN",2017-02-05T21:44:45.000Z,,Twitter for Android,273
,,"RT @DonnieWahlberg: Dear #TomBrady!

#SuperBowl #goPats #SB51 https://t.co/jHDOXQtrRH",2017-02-05T21:44:45.000Z,,Twitter for Android,1667
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:44:45.000Z,,Twitter for iPhone,183
,,RT @rezaaslan: As a life-long @RAIDERS fan I have never ever rooted for the NFC in a #SuperBowl. But screw the Pats and screw Tom Brady.  #…,2017-02-05T21:44:45.000Z,,Twitter for iPhone,70
,,"RT @NFL: Tom Brady becomes emotional after a 7-year-old kid reporter asks...

""Who's your hero?"" #SBOpeningNight #SB51 https://t.co/TZBMPXD…",2017-02-05T21:44:46.000Z,,Twitter for iPhone,78
,,RT @BDiehards: Tom Brady running out onto the field tonight like https://t.co/4KBWiP2Bvo,2017-02-05T21:44:46.000Z,,Twitter for iPhone,137
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:44:46.000Z,,Twitter for iPhone,242
,,RT @DoctorYasmin: 🤐 https://t.co/qOx3o7FDkZ,2017-02-05T21:44:46.000Z,,Twitter Web Client,1465
,,"RT @NFL: Every Tom Brady Super Bowl celebration.
In one video.

Enjoy! https://t.co/tV8avwGwQe",2017-02-05T21:44:46.000Z,,Twitter for iPhone,2434
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:44:47.000Z,,Twitter for iPhone,499
,,"RT @CoachMotto: Our job isn't to assemble the best players, it's to put together the best team. – Bill Belichick",2017-02-05T21:44:47.000Z,,Twitter for Android,14
,,"RT @pauuchis: No nos caga Brady, Brady es el mejor QB de la liga. Nos caga el pinche tramposo de Belichick. 

Bueno... Si nos caga Brady ta…",2017-02-05T21:44:47.000Z,,Twitter for iPhone,621
,,go brady boy,2017-02-05T21:44:47.000Z,,Twitter for iPhone,290
,,"RT @RealMuckmaker: Bill Maher: 'Hey Tom Brady, F--k You' https://t.co/NPnKMsL4cT via @RollingStone",2017-02-05T21:44:47.000Z,,Twitter for Windows,1439
,,"RT @WednesdayMartin: Suddenly, I have a dog in this fight Go #Falcons #Atlanta #SuperBowl2017 https://t.co/yIrOIqVfGb",2017-02-05T21:44:47.000Z,,Twitter Web Client,55
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:47.000Z,,Twitter for iPhone,484
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:44:47.000Z,,Twitter for iPhone,2360
,,#SuperBowlnaESPN Comenta a polêmica do 'Comissioner' vs Brady,2017-02-05T21:44:47.000Z,,Twitter for Android,302
,,"RT @NFLonFOX: Dear Tom, 

@ConanOBrien, @danawhite, @DonnieWahlberg &amp; more fans confess their love for Tom Brady. #SB51 https://t.co/Xn7ESg…",2017-02-05T21:44:47.000Z,,Twitter for Android,198
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:47.000Z,,Twitter for iPhone,402
,,Tom Brady active https://t.co/xhxuwEYYMB,2017-02-05T21:44:48.000Z,,Twitter for iPhone,4374
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:44:48.000Z,,Twitter for iPhone,378
,,RT @600Breezy: Atlanta defense about to give Tom Brady's well payed offensive line a very hard time tonight 🤓,2017-02-05T21:44:49.000Z,,Twitter for iPhone,659
,,Biggest endorsements Jason Taylor received in HOF bid: Tom Brady https://t.co/r1YkwCAmB7,2017-02-05T21:44:49.000Z,,Twitter for iPhone,54120
,,RT @CashNastyGaming: I know ppl saying the falcons is the better team..but I just don't see Tom Brady taking no L man...,2017-02-05T21:44:49.000Z,,Twitter for iPhone,12
,,@Aaterry26Ann @CherylPreheim i am cheering for the falcons tom brady has four this one belongs to the falcons,2017-02-05T21:44:49.000Z,,Twitter for Android,1
,,"RT @RapSheet: In their long-term planning, #Patriots believe QB Tom Brady will play 3-5 more years, sources say. That's why trading Jimmy G…",2017-02-05T21:44:49.000Z,,Twitter for iPhone,454
,,RT @_Ryan43: The real MVP 🐐 https://t.co/NFmWIjA50w,2017-02-05T21:44:49.000Z,,Twitter for iPhone,536
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:44:49.000Z,,Twitter for Android,372
,,"RT @Pele: Boa sorte hoje // Good luck today, Tom Brady! #SuperBowl https://t.co/5VO9MoDEit",2017-02-05T21:44:50.000Z,,Twitter for Android,154
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:49.000Z,,Twitter for iPhone,280
,,@Chino_PerezD o con la rótula de Brady en mi sopa maruchan para cenar. Lo veo y me cuadra.,2017-02-05T21:44:50.000Z,,Twitter for Android,289
,,"Eu não sei porque saiu epaodido
Mas era episódio HAHAHAHABAB
TO NERVOUSOR https://t.co/GtNXNw4qpN",2017-02-05T21:44:51.000Z,,Mobile Web (M5),13992
,,"@ANensey Brady all the way😎 Either way, I just wanna see Brady play live and I'm content with life 😭🙈❤🙈❤",2017-02-05T21:44:51.000Z,,Twitter for iPhone,237
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:44:51.000Z,,Twitter for iPhone,110
,,RT @PalmerReport: The patriots will lose by 3 million points but they'll be named the winner anyway. https://t.co/EzD317v8NR,2017-02-05T21:44:51.000Z,,Twitter for Android,1495
,,@LucasJacobus Brady é gênio.,2017-02-05T21:44:51.000Z,,Twitter for Android,200
,,@FlappyChicken3 LOL! FUCK BRADY!,2017-02-05T21:44:51.000Z,,Twitter for iPhone,1013
,,When you're trying to impress your boss at work https://t.co/tpNW9VY7hB,2017-02-05T21:44:51.000Z,,Mobile Web (M5),3057
,,"@chefcobi if Brady is the goat, he'll do it today",2017-02-05T21:44:51.000Z,,Twitter for iPhone,594
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:44:51.000Z,,Twitter for iPhone,242
,,RT @the_ironsheik: ONE THING FOR SURE IS THAT THE TOM BRADY HAVE THE SEX THIS WEEKEND #SuperBowlSunday,2017-02-05T21:44:51.000Z,,Twitter for iPad,32
,,"RT @PittGet6: Tom Brady will get his 5th ring tonight, can't wait.",2017-02-05T21:44:52.000Z,,Twitter for iPhone,1182
,,RT @_robpilkington_: a little inspiration for those blitzing Tom Brady over the next few weeks https://t.co/PIHCMliJiY,2017-02-05T21:44:51.000Z,,Tweetbot for iΟS,34083
,,"RT @WeAreTitleTown: Our guy is reppin our ""I FEEL LIKE BRADY"" shirt! Are you? Grab yours at https://t.co/7281x7Kta0 https://t.co/AogdpD0Cgb",2017-02-05T21:44:51.000Z,,Twitter for Android,449
,,@SNstats Brady will never be the greatest QB because he is a proven cheater and Montana has better stats in super bowl,2017-02-05T21:44:52.000Z,,Twitter for Android,11
,,Brady nem are cheaters.,2017-02-05T21:44:52.000Z,,Twitter for iPhone,1365
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:52.000Z,,Twitter for iPhone,271
,,"RT @nytimes: Tom Brady is friends with President Trump. So are the Patriots’ owner, Robert Kraft, and Coach Bill Belichick.… ",2017-02-05T21:44:52.000Z,,Twitter for iPhone,680
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,10233
,,#RiseUp Tom Brady's era is done.,2017-02-05T21:44:52.000Z,,Twitter for iPhone,459
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,21176
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,17545
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,27319
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:44:52.000Z,,Twitter for iPhone,385
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,19637
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,17506
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,8662
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,30755
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,33977
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,33860
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,101490
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,26187
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,5737
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,75338
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,15099
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,54231
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,18474
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,47447
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,22214
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,10291
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,23550
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,23097
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,118374
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,12164
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,18583
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:44:52.000Z,,TweetDeck,41396
,,RT @barstoolsports: Pats vs Goodell...also featuring the Falcons https://t.co/clqTAT5FJm,2017-02-05T21:44:53.000Z,,Twitter for iPhone,423
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:53.000Z,,Twitter for iPhone,972
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:53.000Z,,Twitter for Android,399
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:53.000Z,,Twitter for Windows Phone,48
,,Happy Tom Brady Day,2017-02-05T21:44:53.000Z,,Twitter for iPhone,525
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:44:53.000Z,,Twitter for Android,277
,,@georgiemcmullan told em all from start pats mate brady too good,2017-02-05T21:44:53.000Z,,Twitter for Android,568
,,Tom Brady is gonna have 5 rings tonight💍 #SuperBowl,2017-02-05T21:44:53.000Z,,Twitter for iPhone,858
,,"I think I'm gonna do my #taxes while I watch the #SuperBowl bc this nation was built on capitalism, exploitation, and hating Tom Brady.",2017-02-05T21:44:53.000Z,,Twitter Web Client,126
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:53.000Z,,Twitter for Android,189
,,Tom Brady wins another ring . Dudes the best player to ever play the game,2017-02-05T21:44:54.000Z,,Twitter for iPhone,340
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:54.000Z,,Twitter for iPhone,167
,,Brady let's go!!!! It's time for The Goat,2017-02-05T21:44:54.000Z,,Twitter for iPhone,1413
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:44:55.000Z,,Twitter for Android,325
,,"RT @J_Ziela: #Superbowl #SB51 
La mejor dupla Coach/QB de la historia.
#TomBrady y #belichick 
@Patriots #Patriots https://t.co/mipiNe9pzw",2017-02-05T21:44:55.000Z,,Twitter for Android,294
,,RT @BostonGlobe: Tom Brady arriving at NRG Stadium. #SuperBowl https://t.co/gPqt50ElbE https://t.co/tO456ULrQK,2017-02-05T21:44:55.000Z,,Twitter Web Client,922
,,RT @wilmyers: I got @patriots 27-20. Can't bet against Brady. What do you guys think?,2017-02-05T21:44:55.000Z,,Twitter for iPhone,424
,,tom brady can dick me down any day,2017-02-05T21:44:55.000Z,,Twitter for iPhone,767
,,@solesupremacy Ryan 4-0 Brady 4-1,2017-02-05T21:44:56.000Z,,Twitter for iPhone,93
,,RT @MotiveAthletes: Someone made a Tom Brady Closer remix 😂 https://t.co/k9lVQ4o3tL,2017-02-05T21:44:56.000Z,,Twitter for iPhone,386
,,#SuperBowlnaESPN Brady boy vai arrebentar. Go Patriots !!!,2017-02-05T21:44:56.000Z,,Twitter for Android,41
,,RT @MotiveAthletes: Someone made a Tom Brady Closer remix 😂 https://t.co/k9lVQ4o3tL,2017-02-05T21:44:56.000Z,,Twitter for iPhone,344
,,RT @AnimalLeague: Tom Bratty Cat is wishing Tom Brady a great game today! #KittenBowl #GetYourRescueOn @hallmarkchannel #SuperBowl https://…,2017-02-05T21:44:56.000Z,,Twitter for iPhone,785
,,"RT @bycycle: Tom Brady's already a legend.
Five rings will make him the undisputed GOAT. #SuperBowl https://t.co/IbyEq9uKbE",2017-02-05T21:44:56.000Z,,Twitter for iPhone,90
,,also I hope Tom Brady gets his ass whooped,2017-02-05T21:44:56.000Z,,Twitter for iPhone,493
,,"Who are you rooting for in the super bowl?

Tom Brady

Oh so the patriots

No Tom Brady 

😂😂",2017-02-05T21:44:56.000Z,,Twitter for iPhone,298
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:44:56.000Z,,Twitter for Android,36
,,You don't go against Tom Brady #Patriots,2017-02-05T21:44:56.000Z,,Twitter for iPhone,1569
,,"My super bowl prediction: Pats win by 35 led by back up QB Jimmy G after Brady leaves with injury, proving  Brady as the system QB he is",2017-02-05T21:44:56.000Z,,Twitter for iPhone,133
,,"RT @AltStateDpt: Tillerson raved about the Patriots. Brady, Belichick &amp; Kraft are all Trump supporters.

Today, we say #RiseUp #GoFalcons",2017-02-05T21:44:57.000Z,,Twitter Web Client,1894
,,"RT @BBCSport: Not long now.

Tom Brady, Lady Gaga and the #SuperBowl.

Here's all you need to know: https://t.co/n7rZAypGnu https://t.co/4A…",2017-02-05T21:44:57.000Z,,Twitter Web Client,329
,,"RT @daniellerasouli: me: ""i might watch the super bowl. tom brady is hot""
camille: ""no. bye bitch.""",2017-02-05T21:44:57.000Z,,Twitter for iPhone,678
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:44:57.000Z,,Twitter for iPhone,659
,,"RT @Remroum: Tom Brady: I don't see color
Tom Brady: I don't see mass incarceration
Tom Brady: I don't see genocide
Tom Brady: I'm a positi…",2017-02-05T21:44:57.000Z,,Twitter for iPhone,704
,,"RT @SBNation: Tom Brady has been in the NFL since 2000. He's never lost to the Falcons.

https://t.co/AdZdgXU1hk",2017-02-05T21:44:57.000Z,,Twitter for iPhone,228
,,RT @the_ironsheik: TONIGHT I GO WITH MY HOME TEAM ATLANTA. TOM BRADY DESERVE THE SUPLEX LETS SEE WHAT HAPPENS,2017-02-05T21:44:58.000Z,,Twitter for Android,63
,,"RT @KelcT2: Break a leg Brady. No, seriously. Break both.",2017-02-05T21:44:58.000Z,,Twitter for iPhone,900
,,RT @andrewschulz: I want Brady to get the full fist of rings. I appreciate greatness more than I hate the Patriots. Let's go Pats.,2017-02-05T21:44:58.000Z,,Twitter for Android,86
,,"RT @piadas_nfl: O Bill Belichick já mandou avisar que vudu é pra jacu! HAHAHAHAHA
#SuperBowl #SuperBowl2017 #SuperBowlnaESPN https://t.co/c…",2017-02-05T21:44:58.000Z,,Twitter for Android,11
,,Hopefully after tonight Brady's gonna have a fistful of rings. #PatsNation https://t.co/3vqudJsnZq,2017-02-05T21:44:58.000Z,,Twitter for iPhone,913
,,I'm going with the #Falcons for #SuperBowlSunday would love to see Brady/belichek win but Falcons offence to strong with #Ryan in the pocket,2017-02-05T21:44:58.000Z,,Twitter for iPhone,423
,,RT @VanLathan: Go Falcons https://t.co/WpuAbb1ZyA,2017-02-05T21:44:58.000Z,,Twitter for iPad,815
,,@alysssabaaby Brady's getting one more ring,2017-02-05T21:44:59.000Z,,Twitter for iPhone,155
,,If you can't name 5 patriots not including Tom Brady your opinion should be irrelevant today,2017-02-05T21:44:59.000Z,,Twitter for iPhone,344
,,"Too bad, so sad https://t.co/Y9IYYUiCAJ",2017-02-05T21:44:58.000Z,,TweetDeck,308
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:44:59.000Z,,Twitter for Windows Phone,121
,,"I respect Tom Brady, but he's won plenty enough #RiseUp",2017-02-05T21:44:59.000Z,,Twitter for iPhone,599
,,RT @giveawaycozu: Katie Nolan destroyed Chris Carter like Tom Brady destroyed the Steelers last week...ice up son #burnnotice #NFLNetwork,2017-02-05T21:44:59.000Z,,Twitter for iPhone,252
,,"Sure Tom Brady's dad might be his hero, but that doesn't mean I don't wish every day that hero dad abandoned Tom at birth instead.",2017-02-05T21:44:59.000Z,,Twitter for iPhone,315
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:44:59.000Z,,Twitter for Android,360
,,"RT @NFL: Tom Brady's #SoundFX from the @Patriots #SB49 win!

""Malcolm [Butler]! Are you kidding me?!"" https://t.co/3So6hFBe1j",2017-02-05T21:45:00.000Z,,Twitter for iPhone,174
,,Can't figure out what's worse. All the hype about Brady or Mr. GaGa's halftime performance,2017-02-05T21:45:00.000Z,,Twitter for iPhone,166
,,😂😂😂 don't be salty #RiseUp https://t.co/Sq3TuqUiuB,2017-02-05T21:45:00.000Z,,Twitter for iPhone,169
,,RT @raylewis: ..people don't think I respect Brady but he's the greatest I've seen!But it's time 2 #RiseUp  @juliojones_11 is the best play…,2017-02-05T21:45:00.000Z,,Twitter Web Client,5
,,Este año no veré la superbowl en directo pero ya está puesta a grabar. Dos cositas: que ganen los Falcons y odio eterno a Brady.,2017-02-05T21:45:01.000Z,,Twitter for Android,103
,,"#Especial: Brady y Belichick, la mejor dupla de la historia en la @NFL #SB51 

#ESTOesNFL 
https://t.co/8oLjPCnEYd",2017-02-05T21:45:00.000Z,,TweetDeck,1617
,,"RT @katefeetie: ME: who's in the SB
FAN: Tom Brady
ME: the Trump supporter who left his pregnant gf for a supermodel? what's the ot… ",2017-02-05T21:45:01.000Z,,Twitter for iPhone,572
,,@TroySchneider20 Big Brady fan?,2017-02-05T21:45:01.000Z,,Twitter for iPhone,149
,,@NFL Tom Brady getting the real award that's called Superbowl MVP,2017-02-05T21:45:01.000Z,,Twitter for Android,83
,,"¿Sabías que Tom Brady entrena con #BandasDeResistencia ?
https://t.co/uXjKXT1xim
#Fitness #SistemaFitness #Workouts https://t.co/suDnPBx9pS",2017-02-05T21:45:01.000Z,,TweetDeck,202
,,😏😏 I LOVE BEING HATED SO MUCH LMAO https://t.co/lHQ0DFIqIu,2017-02-05T21:45:01.000Z,,Twitter for Android,826
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:01.000Z,,Twitter for iPhone,226
,,"#SuperBowl #SB51 

10/1 BRADY TO BE MVP!

Join - https://t.co/lw28HcvWBJ 
#NFL #betting #Patriots #NEvsATL
winnings… https://t.co/RKVi6Ati5K",2017-02-05T21:45:00.000Z,,TweetDeck,1599
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:02.000Z,,Twitter for iPhone,482
,,RT @EntheosShines: #TomBrady says Christian Chaplain was the key to Patriots’ winning season @ErniHaesloop @allancasilao @Elimelech_Ring ht…,2017-02-05T21:45:02.000Z,,Twitter Web Client,31108
,,💙❤️❤️💙 Tom Brady don't let us down https://t.co/8IBQCig44m,2017-02-05T21:45:02.000Z,,Twitter for iPhone,712
,,"RT @Hernannnn_7: Everyone called me stupid for drafting Brady. I'm winning my fantasy league, end of story.",2017-02-05T21:45:02.000Z,,Twitter for iPhone,513
